OS_PLATFORM,MODEL,DV_MODEL,CO2_FOOTPRINT,USER_COUNTRY_CD,USER_ID_ENCRYPTED,EMPLOYEE_TYPE,DEVICECAPACITY
17.4,IPHONE 15,IPHONE 15,56,PL,]IPETK[[,EMP - Regular,128
17.3.1,IPAD (9TH GENERATION,IPAD 9TH GEN,75,CN,PMWKP91,EMP - Regular,64
17.4,IPHONE 15,IPHONE 15,56,CH,SZXJLK,EMP - Regular,128
17.2,IPHONE 15,IPHONE 15,56,CH,GI^XOI,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,JZNJLU2,EMP - Regular,128
17.4,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,RU,QQTYRQOI,EMP - Regular,256
17.4,IPHONE 15,IPHONE 15,56,ES,OWYI`NPK,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 14,IPHONE 14,67,HU,V][ETaJV,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,CH,JZNMZMOR,EMP - Regular,128
17.1.2,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,JVRSZU,EMP - Regular,64
17.3.1,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,128,UNKNOWN,XVTRU_O,Unknown,256
17.4,IPHONE 14,IPHONE 14,61,CH,YQc^GZEQ,EMP - Regular,128
16.7,IPAD 9.7-INCH. 5TH G,IPAD 5TH GEN 9.7-INCH,,RS,PQUSYMN9,EMP - Regular,128
17.3,IPAD AIR 3RD GEN (WI,IPAD AIR 3RD GEN,86,RO,PQQERKVI,EMP - Regular,64
17.4,IPHONE 14,IPHONE 14,61,CH,OQWRKUBM,EMP - Regular,128
16.7,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,EMNRKVN,EMP - Regular,64
17.4,IPHONE 12,IPHONE 12,75,AU,YM[KOWT_,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,G]VQOVU,EMP - Temporary,128
17.3.1,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,FR,EW^XGTFQ,EMP - Regular,256
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,UaTITIG,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,SG,FPREG9,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,QW[HY\B9,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,DVNHJIB,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,DVPIRMN:,EMP - Regular,128
17.4,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,DE,NZNX`[B9,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 13,IPHONE 13,64,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 14,IPHONE 14,67,HU,KMPIJ]TW,EMP - Regular,256
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,UNKNOWN,XVTRU_O,Unknown,128
17.3.1,IPHONE 14,IPHONE 14,61,CR,JWW^GT6@,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,70,UNKNOWN,XVTRU_O,Unknown,64
17.3.1,IPHONE 14,IPHONE 14,67,TR,VMWXKSJJ,EMP - Regular,256
17.2.1,IPHONE 12,IPHONE 12,75,ZA,O]]L[TJI,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,US,EPJPIPBV,EMP - Regular,128
17.4,IPAD PRO 12.9-INCH 6,IPAD PRO 12.9-INCH 6TH GEN,142,US,DKXWZIKA,EMP - Regular,256
17.4,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,JZJZUQTR,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,US,NI]LGZJS,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,PKJVR[PV,EMP - Regular,128
17.3.1,IPHONE 11,IPHONE 11,72,UNKNOWN,XVTRU_O,Unknown,64
17.3.1,IPHONE 13,IPHONE 13,64,UNKNOWN,XVTRU_O,Unknown,128
17.2,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,QISNGZN9,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,US,QISNGZN9,EMP - Regular,128
17.3.1,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,US,PWWXK[F:,EMP - Regular,256
16.1.1,IPHONE 13,IPHONE 13,64,FR,DURVG\Z,EMP - Temporary,128
17.4,IPHONE 14,IPHONE 14,61,LB,VTNMSIOL,EMP - Regular,128
17.1.2,IPHONE 12,IPHONE 12,75,ES,OMXRGVOK,EMP - Regular,128
17.4,IPHONE 11,IPHONE 11,72,SG,DVP];,EMP - Regular,64
16.7,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,K]NPZMSS,EMP - Regular,64
17.2.1,IPHONE 12,IPHONE 12,75,ES,U]R^X]CU,EMP - Regular,128
17.4,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,FR,FIYVUVH,EMP - Regular,256
17.3,IPHONE 12,IPHONE 12,75,AU,KW_WKXJU,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,71,NL,GM`MT\FJ,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,FR,U]MSRNU,EMP - Regular,128
16.7,IPHONE 11,IPHONE 11,77,CN,]PXY_:2,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,FR,GILSTKFL,EMP - Regular,128
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,NQ[WIPS:,EMP - Regular,64
17.4,IPHONE 14,IPHONE 14,61,CN,MQJRMR6=,EMP - Regular,128
17.3,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,UI^LQ,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,VN,QO^]K\8:,EMP - Regular,128
16.7,IPHONE 13,IPHONE 13,64,DZ,UIKEN[2,EMP - Regular,128
17.4,IPHONE 11,IPHONE 11,77,IN,N]VEY98>,EMP - Regular,128
17.2,IPAD 8TH GEN 10.2-IN,IPAD 8TH GEN 10.2-INCH,,DE,QQLOR[,EMP - Temporary,128
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,DE,DTKVKKC<,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,US,QMRKNJPU,EMP - Regular,128
17.3.1,IPAD MINI 6TH GEN (W,IPAD MINI 6TH GEN,68,UNKNOWN,XVTRU_O,Unknown,64
17.3.1,IPAD MINI 6TH GEN (W,IPAD MINI 6TH GEN,68,UNKNOWN,XVTRU_O,Unknown,64
17.3.1,IPHONE 14,IPHONE 14,61,RS,FM[S\QDZ,EMP - Regular,128
16.7,IPHONE 14,IPHONE 14,61,PA,GMUKGLN=,EMP - Regular,128
17.2,IPAD 9.7-INCH 6TH GE,IPAD 6TH GEN 9.7-INCH,,UNKNOWN,XVTRU_O,Unknown,32
17.1.2,IPAD 9.7-INCH 6TH GE,IPAD 6TH GEN 9.7-INCH,,UNKNOWN,XVTRU_O,Unknown,32
17.4,IPHONE 12,IPHONE 12,70,JP,PI[Y_II9,EMP - Regular,64
17.3.1,IPHONE 12,IPHONE 12,75,ZA,SPJPG\T\,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,70,JP,\W\LOWL[,EMP - Regular,64
16.7.3,IPHONE 8,IPHONE 8,,HR,OM_EXLBU,CW - Contractor,
17.3.1,IPHONE 11,IPHONE 11,72,CO,JIUZO[SU,EMP - Regular,64
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,IW[WZMSU,EMP - Regular,64
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,62,CH,IW[^GVJK,EMP - Regular,128
16.7,IPHONE 12,IPHONE 12,75,ES,FM[ZKZBK,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,DE,JPJXZIS:,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,JZRRJIN,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,P]NPRME9,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,NL,YIWHK]SR,EMP - Temporary,128
17.4,IPHONE 12,IPHONE 12,75,US,GZ^QSWT9,EMP - Regular,128
17.2,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,,US,PKLEX\M=,CW - Contractor,
17.4,IPHONE 14,IPHONE 14,61,CH,EZJYTR2=,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,FR,YQPYOMSJ,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,LZJSY,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CH,NI\GNILM,EMP - Regular,128
16.7,IPHONE 11,IPHONE 11,,DK,WPbKK[FT,CW - Contractor,
17.4,IPHONE 14,IPHONE 14,61,CN,V]RX,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,UQcOGTMI,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,UWKIXL3=,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,MY,EIWKGR,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,US,SPRPR\2:,EMP - Regular,128
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,P]NPRL7?,EMP - Regular,64
17.3.1,IPHONE 12 PRO,IPHONE 12 PRO,,PL,VWUMRWN9,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,64,US,K]]GNR2:,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,85,AT,KW[ZGI2>,EMP - Regular,256
17.4,IPHONE 12,IPHONE 12,70,JP,PW[M_<,EMP - Regular,64
17.3.1,IPHONE 11,IPHONE 11,77,KE,PQ]L[T2,EMP - Temporary,128
17.2.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,62,IT,FQJVG^T9,CW - Contractor,128
17.3.1,IPHONE 12,IPHONE 12,70,PL,EZcSY\LI,EMP - Regular,64
17.4,IPHONE 12,IPHONE 12,75,IN,OIWHKO2,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,D[]PX,EMP - Temporary,64
17.3.1,IPHONE 13,IPHONE 13,64,US,VPRQP9,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,QaJQGLB,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,62,CH,SZNYY[U:,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,ES,JI[GOK8@,EMP - Regular,128
17.3,IPHONE 12,IPHONE 12,75,IT,RZ]IRTJM,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,US,GaWIK,EMP - Regular,128
17.3.1,IPHONE 11,IPHONE 11,77,KE,RVbYQIK9,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,SI,EZNQYMO,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,VPJVS^29,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,NQNJLMN;,EMP - Regular,128
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,]ILLH,EMP - Regular,64
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,62,CH,FPUMY\BU,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,CH,P]\MUTE,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,70,JP,WITI_IT,EMP - Regular,64
16.7,IPHONE 12,IPHONE 12,70,JP,PI[YUSBL,EMP - Regular,64
17.4,IPHONE 14,IPHONE 14,61,US,FTJVQ[3;,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,RU,SITR7,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,MIWKPIOR,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,BE,KWbWG,EMP - Regular,128
16.7,IPHONE 14,IPHONE 14,61,US,NWcEQU9,EMP - Regular,128
17.3.1,IPHONE 13 PRO MAX,IPHONE 13 PRO MAX,81,IL,OM_]ZIM\,EMP - Regular,256
17.3.1,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,DE,OIWKHMJU,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,Rb]YXSN9,EMP - Temporary,128
17.3.1,IPAD AIR 5TH GENERAT,IPAD AIR 5TH GEN,92,FR,OMWSOZB,EMP - Regular,256
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,VKQERTF[,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,PI]XOMMN,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,E]LLKZD;,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,KM[^UOS?,EMP - Regular,128
16.7,IPHONE 14,IPHONE 14,61,US,GKQETO29,EMP - Regular,128
17.1.2,IPHONE 14,IPHONE 14,61,BG,R^JRKbZb,EMP - Regular,128
17.1,IPHONE 14,IPHONE 14,61,PA,JWW^GL2@,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,BG,EWKSZ[PM,EMP - Regular,128
17.2,IPHONE 13,IPHONE 13,64,US,VQ]EX[LS,EMP - Regular,128
16.7,IPHONE 13,IPHONE 13,64,CH,GM[^YQT,EMP - Regular,128
16.3.1,IPAD AIR 3RD GEN (WI,IPAD AIR 3RD GEN,86,CA,IQUIQZ,EMP - Regular,64
17.3,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,46,DE,EI[XN\4,EMP - Regular,64
17.3.1,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,DE,WPNMYUBU,EMP - Regular,128
16.7,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,DE,WQ\GNMSR,EMP - Regular,128
17.3.1,IPAD PRO 10.5-INCH,IPAD PRO 10.5-INCH,,PA,WMSEJIK,EMP - Regular,256
17.3.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,MY,EWWKJ9,EMP - Regular,64
17.4,IPHONE 14,IPHONE 14,61,BG,GbQITSPL,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,DE,UI^WIPD,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,GZNWIPFT,EMP - Regular,128
17.3,IPHONE 14,IPHONE 14,61,US,OQWG<:,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CH,QW\^KSE,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,V\NTNMO,EMP - Regular,128
17.3.1,IPAD PRO 12.9-INCH.,IPAD PRO 12.9-INCH,,AU,UW\WO\FI,EMP - Long-term IA (LTIA),128
17.4,IPHONE 13,IPHONE 13,64,GB,SZ^RZaB,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,FR,SMLS[\G,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,70,PL,EWL^GZN,CW - Managed Service,64
17.3.1,IPHONE 13,IPHONE 13,64,CN,SIWG7=,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,RO,FWJRJID,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CN,G][6,EMP - Regular,128
17.3,IPHONE 13,IPHONE 13,64,CN,FPNR^:69,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,FR,JIUPK\C,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,FR,WMbWYMJI,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,RZ]M`OJI,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,P]]P[^,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,FR,OMSI[VFM,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,CH,KMRRQME,EMP - Regular,128
16.3.1,IPAD AIR 4TH GEN (WI,IPAD AIR 4TH GEN,,US,KMRHKUK<,EMP - Regular,256
16.7,IPHONE 12,IPHONE 12,75,CN,FPNRI@7,EMP - Regular,128
16.7,IPHONE 12,IPHONE 12,,US,ZW[XNQOI,EMP - Regular,
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,WIVTK[2,EMP - Regular,64
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,PL,NIUHUVFU,EMP - Regular,64
16.7,IPHONE 12,IPHONE 12,,US,DOJVTMS,EMP - Regular,
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,VKQRKQEN,EMP - Regular,64
17.4,IPHONE 12,IPHONE 12,75,US,NMUS][,EMP - Regular,128
16.7,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,HU,ZIPRKZG?,EMP - Regular,64
17.3.1,IPHONE 11,IPHONE 11,72,CR,DTOEXWN:,EMP - Regular,64
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,Z]WHKZT>,EMP - Regular,64
17.3.1,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,CH,HVTIRUBL,EMP - Regular,256
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,DE,JWNP`_,EMP - Regular,64
17.4,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,57,GB,MI_EJN,EMP - Regular,64
17.1.2,IPHONE 12,IPHONE 12,75,ES,VIWGP93;,EMP - Regular,128
17.4,IPAD PRO 11-INCH 3RD,IPAD PRO 11-INCH 3RD GEN,112,US,IQNHRME9,EMP - Regular,256
15.6.1,IPHONE SE. 2ND GEN,IPHONE SE 2ND GEN,62,US,EM[YHMN,EMP - Regular,128
17.4,IPHONE 11,IPHONE 11,72,CR,VIWXGI2:,EMP - Regular,64
17.4,IPHONE XR,IPHONE XR,62,DE,OMWKKZTL,EMP - Regular,128
17.3,IPHONE 13,IPHONE 13,64,US,GIKRKaB,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,JZJZKZTJ,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,VI^XKZE,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,ES,PM\XXMN:,EMP - Graduate / Post-Graduate,128
17.4,IPHONE 14,IPHONE 14,61,CN,[QN^=,EMP - Regular,128
16.6.1,IPHONE 8,IPHONE 8,,US,SM]EX,EMP - Regular,
15.8,IPHONE 7,IPHONE 7,,US,SM]EX,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CH,J]XG7@,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CN,KIXW>,EMP - Regular,128
17.2,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,128,US,DTJMTID,EMP - Regular,256
16.2,IPHONE 14,IPHONE 14,61,CH,SWUPKLPT,EMP - Temporary,128
17.3.1,IPHONE 11,IPHONE 11,77,GB,QMUWUVKA,EMP - Regular,128
17.3.1,IPHONE 14 PRO MAX,IPHONE 14 PRO MAX,93,US,N]VEXS4?,CW - Consultant,512
16.7,IPHONE 13,IPHONE 13,64,FR,VQ[SZK,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,FR,PQ\WOWTI,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,UNKNOWN,XVTRU_O,Unknown,128
17.3.1,IPAD (9TH GENERATION,IPAD 9TH GEN,84,PL,SWQPP9,EMP - Regular,256
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,DbJHKPB,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,IT,PW]XGO,CW - Contractor,128
17.3.1,IPHONE 13,IPHONE 13,64,MY,JPXYYMT,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,SG,VIUISIOU,CW - Managed Service,128
17.2.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,DV]SOVN:,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,VKQYR\DA,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CH,ZMQVRMN9,EMP - Regular,128
15.7.9,IPAD MINI 4,IPAD MINI 4TH GEN,,UNKNOWN,XVTRU_O,Unknown,32
17.3.1,IPHONE 14,IPHONE 14,61,US,EI\LG9,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,ES,GMLV[bM,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,HORRQO,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,75,BO,U]R^IIC[,EMP - Regular,128
16.7,IPAD AIR 3RD GEN (WI,IPAD AIR 3RD GEN,,CN,FIRW7?,EMP - Regular,
17.4,IPHONE 13,IPHONE 13,71,ZA,NPXXRMT,EMP - Regular,256
17.3.1,IPHONE 13,IPHONE 13,64,DZ,WIMNGLJS,EMP - Temporary,128
17.4,IPHONE 14,IPHONE 14,61,US,FPRITM,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,GR,NIUJGM,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,IIQXR,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 14,IPHONE 14,61,CH,LVMPKSP[,EMP - Regular,128
17.3.1,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,VN,QO^]KT68,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,US,VIWKNIB,EMP - Regular,128
17.2.1,IPHONE 11,IPHONE 11,77,CH,E]]RGZVL,EMP - Regular,128
17.0.2,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,UNKNOWN,XVTRU_O,Unknown,128
17.2,IPAD PRO 11-INCH,IPAD PRO 11-INCH 1ST GEN,128,DE,NQUP_J,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,CH,RVJ]RQP,CW - Contractor,128
17.4,IPHONE 14,IPHONE 14,61,NO,RM_VKJVT,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,CH,OW]XSIOI,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,EMLOS:2,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,EI[EPIZ9,EMP - Regular,128
17.2,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,NW^HKTFU,EMP - Regular,64
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,QW`EQO,EMP - Regular,64
17.2,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,SZXTLMN,EMP - Regular,64
17.3,IPHONE 12,IPHONE 12,75,US,EWbHPZX,CW - Contractor,128
17.4,IPHONE 14,IPHONE 14,61,DE,ZIPRKP2>,EMP - Regular,128
17.3.1,IPHONE 14,IPHONE 14,61,CN,\IWK_:9,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,VN,QO^]KVQV,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,DE,GI_MJ[N<,EMP - Regular,128
17.4,IPHONE 13 MINI,IPHONE 13 MINI,61,GB,FWaT<,EMP - Regular,128
17.3.1,IPAD 7TH GEN 10.2-IN,IPAD 7TH GEN 10.2-INCH,93,UNKNOWN,XVTRU_O,Unknown,128
17.4,IPHONE 14,IPHONE 14,61,US,NQVN7?6,EMP - Regular,128
17.4,IPHONE 12,IPHONE 12,75,VN,YW]LOL,EMP - Regular,128
17.4,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,121,CH,SQ^WYQG,EMP - Regular,512
17.4,IPHONE 14,IPHONE 14,61,US,GMWK_:2,EMP - Regular,128
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,UWMVG9:<,EMP - Regular,128
17.3.1,IPAD PRO 12.9-INCH 6,IPAD PRO 12.9-INCH 6TH GEN,142,LB,EM[VUW,EMP - Regular,256
17.3.1,IPHONE 14,IPHONE 14,61,BG,GQVMZZPL,EMP - Regular,128
17.4,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,121,CH,R\]ITMEU,EMP - Regular,256
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,MX,IM[RGI8<,EMP - Regular,128
16.7,IPHONE 14,IPHONE 14,61,CH,]QPIXTJK,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,,US,UQUI_U3,EMP - Regular,
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,DKJVZ9,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,FR,]IRHT,EMP - Regular,128
16.7,IPAD (9TH GENERATION,IPAD 9TH GEN,84,ES,DLJRP,EMP - Regular,256
17.4,IPHONE 14,IPHONE 14,61,CH,UIVSYZ28,EMP - Regular,128
17.3,IPHONE 14,IPHONE 14,67,US,OIc,EMP - Regular,256
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,EZNGN\L,EMP - Regular,128
17.2,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,100,DE,SQWOVIOK,EMP - Regular,128
17.4,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,50,DE,RZ]IRJ2,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CH,VKQ[KQO<,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,CN,\IWK^A9,EMP - Regular,128
17.4,IPAD (9TH GENERATION,IPAD 9TH GEN,75,DE,DIWIOI,EMP - Regular,64
17.2.1,IPHONE 14,IPHONE 14,61,US,MMJRTMN:,EMP - Regular,128
16.7,IPAD PRO 12.9-INCH.,IPAD PRO 12.9-INCH,,US,EI\MRMB,EMP - Regular,256
17.3.1,IPHONE 14,IPHONE 14,61,US,KM\WRMSI,EMP - Regular,128
17.4,IPHONE 14,IPHONE 14,61,US,KIcIR_PR,EMP - Regular,128
17.4,IPHONE 13,IPHONE 13,64,ES,EZ^RUV3,EMP - Regular,128
17.3.1,IPHONE 13,IPHONE 13,64,US,VIWIX,EMP - Regular,128
16.7,IPHONE 12,IPHONE 12,75,ES,YQUEYM,EMP - Regular,128
17.3.1,IPHONE 12,IPHONE 12,70,PL,NW[^TQBX,EMP - Regular,64
17.4,IPAD PRO 11-INCH 4TH,IPAD PRO 11-INCH 4TH GEN,121,RU,NTbYIPJW,EMP - Regular,256
17.4,IPHONE 13,IPHONE 13,,CA,NIUWO[,EMP - Regular,
17.4,IPHONE 12,IPHONE 12,75,US,Z]U9>,EMP - Regular,128
16.7,IPAD 9.7-INCH. 5TH G,IPAD 5TH GEN 9.7-INCH,,US,R\NVUI6,CW - Consultant,
17.3.1,IPHONE SE (3RD GENER,IPHONE SE 3RD GEN,46,HU,SIYTT:,EMP - Temporary,64
17.4,IPAD 10.9-INCH 10TH,IPAD 10TH GEN 10.9-INCH,72,CN,]PJRMV4:,EMP - Regular,64
17.2.1,IPHONE 14,IPHONE 14,61,CD,EIKETbBK,EMP - Regular,128
17.0.3,IPHONE 12,IPHONE 12,,MA,HTTEJLJ[,EMP - Regular,
